incident_id,timestamp,category,locality,latitude,longitude,text,status
C00145,2026-07-02 17:20:00,Electricity,Sector 1,27.490895,77.673869,Our area has no electricity,Open
C00159,2026-07-02 17:33:00,Electricity,Sector 4,27.484246,77.682027,Power supply is unstable,Resolved
C00238,2026-07-02 17:43:00,Parks / Public Spaces,Ward 7,27.510021,77.673661,Park equipment is damaged,Open
C00253,2026-07-02 17:51:00,Traffic,Ward 9,27.484549,77.663793,Traffic congestion is blocking the road,Open
C00263,2026-07-02 17:53:00,Parks / Public Spaces,Ward 9,27.484172,77.665949,Public space requires cleaning,Resolved
C00195,2026-07-02 18:07:00,Electricity,Sector 12,27.495763,77.68936,Electricity has been out since morning,Open
C00218,2026-07-02 18:30:00,Drainage,Sector 15,27.501877,77.683545,Blocked drain near the houses,Open
C00188,2026-07-02 18:34:00,Parks / Public Spaces,Sector 8,27.501982,77.668917,Park equipment is damaged,Open
C00226,2026-07-02 18:34:00,Roads & Potholes,Ward 7,27.514431,77.676356,There is a deep pothole on the main road,Open
C00154,2026-07-02 18:44:00,Public Safety,Sector 1,27.494285,77.673808,There is a public hazard in the area,Open
C00176,2026-07-02 18:47:00,Garbage / Sanitation,Sector 8,27.499985,77.665655,Sanitation workers have not visited,Resolved
C00200,2026-07-02 18:49:00,Traffic,Sector 12,27.497207,77.689764,Vehicles are stuck near the market,Resolved
C00288,2026-07-02 18:56:00,Parks / Public Spaces,Ward 11,27.515155,77.689733,The public park needs maintenance,Open
C00219,2026-07-02 19:01:00,Drainage,Sector 15,27.505317,77.680855,Drain is blocked,Open
C00190,2026-07-02 19:01:00,Water Supply,Sector 12,27.498673,77.690885,Water supply has stopped,Open
C00201,2026-07-02 19:07:00,Drainage,Sector 12,27.494474,77.690775,Sewage water is overflowing,Open
C00179,2026-07-02 19:25:00,Traffic,Sector 8,27.499688,77.668399,Traffic congestion is blocking the road,Open
C00186,2026-07-02 19:53:00,Parks / Public Spaces,Sector 8,27.499839,77.667133,The park is poorly maintained,Open
C00234,2026-07-02 20:00:00,Drainage,Ward 7,27.511472,77.674364,Sewage water is overflowing,Open
C00291,2026-07-02 20:00:00,Parks / Public Spaces,Ward 11,27.516666,77.68828,Broken benches have not been repaired,Resolved
C00274,2026-07-02 20:00:00,Electricity,Ward 11,27.518231,77.690761,There is a sudden electricity outage,Resolved
C00143,2026-07-02 20:00:00,Electricity,Sector 1,27.492772,77.674807,Frequent power cuts are occurring,Open
C00191,2026-07-02 20:01:00,Water Supply,Sector 12,27.496325,77.690663,Water pressure is extremely low,Open
C00187,2026-07-02 20:05:00,Parks / Public Spaces,Sector 8,27.498332,77.671244,The park is poorly maintained,Open
C00163,2026-07-02 20:30:00,Street Lights,Sector 4,27.4894,77.679857,Broken street light near the intersection,Open
C00199,2026-07-02 20:40:00,Traffic,Sector 12,27.49599,77.688021,Traffic congestion is blocking the road,Open
C00233,2026-07-02 20:48:00,Drainage,Ward 7,27.509466,77.675481,Blocked drain near the houses,Open
C00152,2026-07-02 20:49:00,Public Safety,Sector 1,27.491988,77.67522,The area feels unsafe at night,Open
C00175,2026-07-02 20:57:00,Garbage / Sanitation,Sector 8,27.500625,77.670952,There is a large pile of garbage,Resolved
C00283,2026-07-02 20:58:00,Traffic,Ward 11,27.518813,77.687838,Heavy traffic at the intersection,Open
C00180,2026-07-02 21:08:00,Traffic,Sector 8,27.501764,77.670871,Severe congestion during peak hours,Resolved
C00215,2026-07-02 21:17:00,Traffic,Sector 15,27.502495,77.683647,Severe congestion during peak hours,Open
C00197,2026-07-02 21:24:00,Traffic,Sector 12,27.493746,77.689609,Traffic signal is causing long queues,Resolved
C00161,2026-07-02 21:32:00,Street Lights,Sector 4,27.488792,77.681311,Broken street light near the intersection,Resolved
C00172,2026-07-02 21:49:00,Roads & Potholes,Sector 8,27.500108,77.669882,Road needs urgent repair,Resolved
C00290,2026-07-02 21:50:00,Parks / Public Spaces,Ward 11,27.518683,77.691966,Public space requires cleaning,Open
C00158,2026-07-02 21:54:00,Roads & Potholes,Sector 4,27.487427,77.68038,Large pothole near the school,Open
C00367,2026-07-03 07:03:00,Garbage / Sanitation,Sector 15,27.503526,77.680663,Garbage collection has been missed,Open
C00301,2026-07-03 07:08:00,Electricity,Sector 1,27.489613,77.673847,Power supply is unstable,Resolved
C00410,2026-07-03 07:11:00,Garbage / Sanitation,Ward 9,27.485762,77.665081,Garbage collection has been missed,Resolved
C00376,2026-07-03 07:11:00,Street Lights,Sector 15,27.506121,77.679949,Several street lights are off,Open
C00347,2026-07-03 07:16:00,Water Supply,Sector 12,27.494366,77.692447,Water pressure is extremely low,Open
C00375,2026-07-03 07:22:00,Electricity,Sector 15,27.505749,77.679055,Electricity has been out since morning,Resolved
C00386,2026-07-03 08:08:00,Roads & Potholes,Ward 7,27.510349,77.672933,Several potholes are making the road unsafe,Resolved
C00309,2026-07-03 08:15:00,Roads & Potholes,Sector 4,27.488413,77.679802,There is a deep pothole on the main road,Resolved
C00311,2026-07-03 08:27:00,Roads & Potholes,Sector 4,27.48859,77.682022,Large pothole near the school,Resolved
C00398,2026-07-03 08:47:00,Drainage,Ward 7,27.510394,77.672665,Drainage overflow is causing problems,Open
C00378,2026-07-03 08:47:00,Street Lights,Sector 15,27.507729,77.679758,Street light is not working,Open
C00369,2026-07-03 08:53:00,Garbage / Sanitation,Sector 15,27.505158,77.678999,Sanitation workers have not visited,Open
C00390,2026-07-03 08:54:00,Street Lights,Ward 7,27.512145,77.672979,Street lighting has stopped working,Resolved
C00417,2026-07-03 08:56:00,Water Supply,Ward 11,27.51495,77.689663,No water supply since morning,Open
C00317,2026-07-03 09:11:00,Street Lights,Sector 4,27.4866,77.68213,Street light is not working,Resolved
C00357,2026-07-03 09:24:00,Drainage,Sector 12,27.498463,77.691515,Blocked drain near the houses,Open
C00304,2026-07-03 09:26:00,Traffic,Sector 1,27.49055,77.672928,Traffic congestion is blocking the road,Open
C00377,2026-07-03 09:47:00,Street Lights,Sector 15,27.506204,77.680159,Broken street light near the intersection,Resolved
C00418,2026-07-03 09:48:00,Water Supply,Ward 11,27.515245,77.687297,Water pressure is extremely low,Open
C00344,2026-07-03 09:48:00,Parks / Public Spaces,Sector 8,27.50261,77.668754,The public park needs maintenance,Resolved
C00368,2026-07-03 09:50:00,Garbage / Sanitation,Sector 15,27.505825,77.679547,Sanitation workers have not visited,Open
C00365,2026-07-03 10:07:00,Roads & Potholes,Sector 15,27.502461,77.680852,Street surface has broken down,Open
C00414,2026-07-03 10:24:00,Parks / Public Spaces,Ward 9,27.48408,77.664546,The park is poorly maintained,Open
C00297,2026-07-03 10:36:00,Roads & Potholes,Sector 1,27.492964,77.674994,Street surface has broken down,Open
C00329,2026-07-03 11:00:00,Water Supply,Sector 8,27.499267,77.669479,Water pressure is extremely low,Resolved
C00421,2026-07-03 11:13:00,Garbage / Sanitation,Ward 11,27.514782,77.690275,Sanitation workers have not visited,Open
C00426,2026-07-03 11:13:00,Street Lights,Ward 11,27.515996,77.69156,The road is dark because the street light failed,Open
C00356,2026-07-03 11:31:00,Street Lights,Sector 12,27.494513,77.68677,Street light is not working,Open
C00402,2026-07-03 11:38:00,Public Safety,Ward 7,27.513254,77.674047,Safety issue reported near the public building,Open
C00355,2026-07-03 11:41:00,Roads & Potholes,Sector 12,27.49574,77.690023,Street surface has broken down,Open
C00373,2026-07-03 11:51:00,Electricity,Sector 15,27.506809,77.681576,Electricity has been out since morning,Open
C00342,2026-07-03 11:58:00,Drainage,Sector 8,27.499693,77.669605,Blocked drain near the houses,Open
C00346,2026-07-03 12:05:00,Water Supply,Sector 12,27.494385,77.691003,Water connection is not working,Open
C00427,2026-07-03 12:07:00,Traffic,Ward 11,27.516867,77.691382,Heavy traffic at the intersection,Open
C00415,2026-07-03 12:10:00,Parks / Public Spaces,Ward 9,27.484418,77.665256,Broken benches have not been repaired,Open
C00362,2026-07-03 12:13:00,Public Safety,Sector 12,27.49702,77.690863,There is a public hazard in the area,Open
C00315,2026-07-03 12:27:00,Electricity,Sector 4,27.486453,77.680206,Electricity has been out since morning,Open
C00422,2026-07-03 12:27:00,Garbage / Sanitation,Ward 11,27.516977,77.690869,Garbage has not been collected,Open
C00364,2026-07-03 12:34:00,Parks / Public Spaces,Sector 12,27.496156,77.689906,Broken benches have not been repaired,Open
C00323,2026-07-03 12:37:00,Public Safety,Sector 4,27.489201,77.681269,Safety issue reported near the public building,Resolved
C00395,2026-07-03 12:42:00,Street Lights,Ward 7,27.511199,77.671889,Several street lights are off,Open
C00338,2026-07-03 12:46:00,Electricity,Sector 8,27.502091,77.669078,Electricity has been out since morning,Open
C00416,2026-07-03 12:49:00,Water Supply,Ward 11,27.513169,77.691401,Water pressure is extremely low,Resolved
C00405,2026-07-03 12:54:00,Parks / Public Spaces,Ward 7,27.511239,77.673645,Public space requires cleaning,Open
C00401,2026-07-03 12:55:00,Drainage,Ward 7,27.510728,77.671598,Blocked drain near the houses,Resolved
C00339,2026-07-03 13:11:00,Drainage,Sector 8,27.501209,77.669679,Water is collecting because the drain is clogged,Open
C00361,2026-07-03 13:17:00,Public Safety,Sector 12,27.499493,77.691088,The area feels unsafe at night,Resolved
C00300,2026-07-03 13:42:00,Garbage / Sanitation,Sector 1,27.489963,77.672526,Waste bins are overflowing,Open
C00324,2026-07-03 13:44:00,Public Safety,Sector 4,27.488799,77.679119,Safety issue reported near the public building,Open
C00431,2026-07-03 13:55:00,Drainage,Ward 11,27.516657,77.690135,Drain is blocked,Open
C00348,2026-07-03 14:23:00,Water Supply,Sector 12,27.494843,77.690445,Our area has had no water since early morning,Resolved
C00320,2026-07-03 14:40:00,Traffic,Sector 4,27.489399,77.68231,Vehicles are stuck near the market,Open
C00305,2026-07-03 14:50:00,Traffic,Sector 1,27.491995,77.671262,Vehicles are stuck near the market,Open
C00331,2026-07-03 14:53:00,Roads & Potholes,Sector 8,27.498666,77.668591,Several potholes are making the road unsafe,Open
C00293,2026-07-03 14:55:00,Water Supply,Sector 1,27.490934,77.671996,Water supply has stopped,Open
C00399,2026-07-03 15:03:00,Drainage,Ward 7,27.510944,77.673642,Sewage water is overflowing,Resolved
C00380,2026-07-03 15:14:00,Drainage,Sector 15,27.504722,77.680805,Sewage water is overflowing,Open
C00400,2026-07-03 15:21:00,Drainage,Ward 7,27.512131,77.675062,Drain is blocked,Open
C00316,2026-07-03 15:26:00,Electricity,Sector 4,27.488928,77.682694,Power supply is unstable,Resolved
C00294,2026-07-03 15:30:00,Water Supply,Sector 1,27.492111,77.672656,There is no water in our colony,Open
C00379,2026-07-03 15:37:00,Drainage,Sector 15,27.505951,77.681621,Drain is blocked,Open
C00389,2026-07-03 15:38:00,Electricity,Ward 7,27.509009,77.674561,Our area has no electricity,Open
C00429,2026-07-03 15:45:00,Drainage,Ward 11,27.515213,77.690094,Water is collecting because the drain is clogged,Resolved
C00430,2026-07-03 15:53:00,Drainage,Ward 11,27.517133,77.692583,Drainage overflow is causing problems,Open
C00341,2026-07-03 15:58:00,Drainage,Sector 8,27.497849,77.673407,Drainage overflow is causing problems,Open
C00303,2026-07-03 15:58:00,Street Lights,Sector 1,27.489624,77.674141,Broken street light near the intersection,Open
C00425,2026-07-03 16:03:00,Street Lights,Ward 11,27.519207,77.689686,Street light is not working,Open
C00370,2026-07-03 16:13:00,Garbage / Sanitation,Sector 15,27.504098,77.68148,Waste is piling up in the street,Open
C00327,2026-07-03 16:22:00,Parks / Public Spaces,Sector 4,27.487962,77.682759,Public space requires cleaning,Open
C00403,2026-07-03 16:32:00,Parks / Public Spaces,Ward 7,27.511342,77.675749,The public park needs maintenance,Open
C00388,2026-07-03 16:33:00,Electricity,Ward 7,27.512496,77.67525,Frequent power cuts are occurring,Open
C00387,2026-07-03 16:35:00,Garbage / Sanitation,Ward 7,27.510861,77.67405,Waste bins are overflowing,Open
C00412,2026-07-03 16:42:00,Traffic,Ward 9,27.487296,77.666828,Traffic signal is causing long queues,Open
C00318,2026-07-03 16:43:00,Traffic,Sector 4,27.487247,77.681317,Traffic congestion is blocking the road,Open
C00306,2026-07-03 16:44:00,Traffic,Sector 1,27.494255,77.674316,Traffic signal is causing long queues,Resolved
C00332,2026-07-03 16:51:00,Roads & Potholes,Sector 8,27.497857,77.669381,Several potholes are making the road unsafe,Open
C00352,2026-07-03 16:56:00,Water Supply,Sector 12,27.493473,77.688599,Water pressure is extremely low,Open
C00409,2026-07-03 16:59:00,Roads & Potholes,Ward 9,27.481211,77.665096,There is a deep pothole on the main road,Resolved
C00321,2026-07-03 17:00:00,Drainage,Sector 4,27.488337,77.682571,Blocked drain near the houses,Open
C00413,2026-07-03 17:01:00,Public Safety,Ward 9,27.483967,77.664906,The area feels unsafe at night,Resolved
C00382,2026-07-03 17:01:00,Public Safety,Sector 15,27.507189,77.678472,The area feels unsafe at night,Open
C00419,2026-07-03 17:05:00,Water Supply,Ward 11,27.517812,77.691139,There is no water in our colony,Open
C00360,2026-07-03 17:06:00,Public Safety,Sector 12,27.498168,77.687264,There is a public hazard in the area,Resolved
C00333,2026-07-03 17:12:00,Roads & Potholes,Sector 8,27.500611,77.670851,Road needs urgent repair,Open
C00366,2026-07-03 17:13:00,Roads & Potholes,Sector 15,27.503517,77.679345,There is a deep pothole on the main road,Resolved
C00351,2026-07-03 17:14:00,Water Supply,Sector 12,27.496847,77.690533,Pipeline is not supplying water,Open
C00349,2026-07-03 17:16:00,Water Supply,Sector 12,27.497508,77.689621,Water pressure is extremely low,Open
C00424,2026-07-03 17:19:00,Electricity,Ward 11,27.518752,77.688706,Power outage in the locality,Open
C00345,2026-07-03 17:25:00,Water Supply,Sector 12,27.496296,77.690674,Water connection is not working,Resolved
C00420,2026-07-03 17:27:00,Water Supply,Ward 11,27.516135,77.686113,Pipeline is not supplying water,Resolved
C00404,2026-07-03 17:30:00,Parks / Public Spaces,Ward 7,27.512853,77.674899,The public park needs maintenance,Open
C00322,2026-07-03 17:34:00,Drainage,Sector 4,27.490526,77.680312,Water is collecting because the drain is clogged,Open
C00423,2026-07-03 17:37:00,Electricity,Ward 11,27.51521,77.68994,Our area has no electricity,Resolved
C00408,2026-07-03 17:41:00,Roads & Potholes,Ward 9,27.484024,77.665795,Road needs urgent repair,Open
C00358,2026-07-03 17:47:00,Drainage,Sector 12,27.494968,77.693379,Sewage water is overflowing,Open
C00354,2026-07-03 17:52:00,Roads & Potholes,Sector 12,27.495775,77.690188,Street surface has broken down,Resolved
C00374,2026-07-03 17:55:00,Electricity,Sector 15,27.504574,77.681602,Power outage in the locality,Open
C00394,2026-07-03 18:06:00,Street Lights,Ward 7,27.513971,77.672178,Several street lights are off,Open
C00328,2026-07-03 18:18:00,Parks / Public Spaces,Sector 4,27.488815,77.680444,Park equipment is damaged,Resolved
C00313,2026-07-03 18:19:00,Garbage / Sanitation,Sector 4,27.488172,77.682425,Garbage has not been collected,Open
C00428,2026-07-03 18:27:00,Traffic,Ward 11,27.519116,77.691822,Traffic congestion is blocking the road,Open
C00299,2026-07-03 18:30:00,Garbage / Sanitation,Sector 1,27.492562,77.671864,Waste bins are overflowing,Open
C00359,2026-07-03 18:46:00,Public Safety,Sector 12,27.494265,77.687701,A dangerous obstruction is present,Open
C00381,2026-07-03 18:50:00,Drainage,Sector 15,27.505066,77.680779,Sewage water is overflowing,Open
C00312,2026-07-03 18:55:00,Roads & Potholes,Sector 4,27.487131,77.682634,Large pothole near the school,Open
C00308,2026-07-03 18:56:00,Parks / Public Spaces,Sector 1,27.491731,77.671902,The park is poorly maintained,Resolved
C00384,2026-07-03 18:58:00,Water Supply,Ward 7,27.513465,77.675656,Pipeline is not supplying water,Open
C00314,2026-07-03 19:03:00,Electricity,Sector 4,27.487446,77.681307,Frequent power cuts are occurring,Open
C00343,2026-07-03 19:07:00,Parks / Public Spaces,Sector 8,27.501415,77.668024,The park is poorly maintained,Open
C00371,2026-07-03 19:09:00,Garbage / Sanitation,Sector 15,27.502611,77.681661,Sanitation workers have not visited,Open
C00406,2026-07-03 19:17:00,Water Supply,Ward 9,27.483445,77.66697,Water pressure is extremely low,Open
C00337,2026-07-03 19:28:00,Electricity,Sector 8,27.500893,77.668944,Power outage in the locality,Resolved
C00340,2026-07-03 19:34:00,Drainage,Sector 8,27.5008,77.670629,Drainage overflow is causing problems,Resolved
C00295,2026-07-03 19:34:00,Roads & Potholes,Sector 1,27.492514,77.673685,Street surface has broken down,Open
C00334,2026-07-03 19:46:00,Garbage / Sanitation,Sector 8,27.502271,77.670834,Waste bins are overflowing,Resolved
C00330,2026-07-03 19:47:00,Water Supply,Sector 8,27.501561,77.66887,No water supply since morning,Resolved
C00397,2026-07-03 20:05:00,Drainage,Ward 7,27.512756,77.674874,Drain is blocked,Open
C00302,2026-07-03 20:06:00,Street Lights,Sector 1,27.491322,77.669364,Broken street light near the intersection,Open
C00335,2026-07-03 20:08:00,Garbage / Sanitation,Sector 8,27.502822,77.668866,Waste bins are overflowing,Open
